time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,idx,location_type,isIndoor
2019-04-07T21:04:38.000Z,32.86149299,-117.21815835,68.7606201171875,12.864,274.0,1.87,18,gps,0.6,0.7,1.0,-26.8,,,,76,,104,place,0
2019-04-07T21:05:49.071Z,32.86136346,-117.21927062,57.4617919921875,7.504,276.9,4.07,18,gps,0.6,0.7,1.0,-26.8,,,,76,,105,place,0
2019-04-07T21:07:00.000Z,32.861217100000005,-117.22077257,51.01568603515625,3.216,199.4,1.74,16,gps,0.7,0.8,1.0,-26.8,,,,76,,106,place,0
2019-04-07T21:08:03.000Z,32.86102271,-117.22070646,42.3726806640625,16.08,235.8,0.32,17,gps,0.7,0.8,1.0,-26.8,,,,75,,107,place,0
2019-04-07T21:14:05.000Z,32.86104749,-117.22081111,53.5186767578125,15.008,58.5,0.26,0,gps,0.8,0.8,1.1,-26.8,,,,74,,108,place,0
2019-04-07T21:20:02.740Z,32.861059600000004,-117.22086329999999,55.70000076293945,25.25,,,0,network,,,,,,,,74,,109,place,0
2019-04-07T21:26:02.778Z,32.8610901,-117.22081340000001,55.70000076293945,22.250999999999998,,,0,network,,,,,,,,74,,110,place,0
2019-04-07T21:32:03.788Z,32.8610773,-117.22083020000001,55.70000076293945,23.195,,,0,network,,,,,,,,74,,111,place,0
2019-04-07T21:38:04.742Z,32.8611344,-117.2208088,55.70000076293945,25.555999999999997,,,0,network,,,,,,,,74,,112,place,0
2019-04-07T21:44:05.789Z,32.8611141,-117.2208145,55.70000076293945,25.683000000000003,,,0,network,,,,,,,,73,,113,place,0
2019-04-07T21:50:05.763Z,32.8610484,-117.2209376,55.4000015258789,24.805,,,0,network,,,,,,,,73,,114,place,0
2019-04-07T21:56:07.807Z,32.86106455,-117.22064708,56.8934326171875,7.504,96.5,0.36,0,gps,0.8,0.8,1.1,-26.8,,,,73,,115,place,0
2019-04-07T22:02:07.753Z,32.8610812,-117.2207952,55.599998474121094,21.583000000000002,,,0,network,,,,,,,,73,,116,place,0
2019-04-07T22:08:08.785Z,32.861038199999996,-117.2208723,55.4000015258789,24.081999999999997,,,0,network,,,,,,,,72,,117,place,0
2019-04-07T22:14:09.746Z,32.861018300000005,-117.2209183,55.70000076293945,25.945,,,0,network,,,,,,,,72,,118,place,0
2019-04-07T22:20:10.759Z,32.8609947,-117.2208375,55.70000076293945,21.535,,,0,network,,,,,,,,72,,119,place,0
2019-04-07T22:26:11.711Z,32.8610229,-117.22086740000002,55.4000015258789,22.733,,,0,network,,,,,,,,72,,120,place,0
2019-04-07T22:32:10.689Z,32.8611341,-117.22075890000002,55.70000076293945,22.263,,,0,network,,,,,,,,72,,121,place,0
2019-04-07T22:38:12.731Z,32.860960399999996,-117.22100800000001,55.4000015258789,21.666,,,0,network,,,,,,,,72,,122,place,0
2019-04-07T22:44:13.786Z,32.8610532,-117.2208278,55.70000076293945,23.576,,,0,network,,,,,,,,71,,123,place,0
2019-04-07T22:50:26.000Z,32.86107182,-117.2206834,-18.322723388671875,39.664,229.7,0.23,7,gps,1.1,0.9,1.4,-26.8,,,,71,,124,place,0
2019-04-07T22:56:14.728Z,32.8611528,-117.220735,55.79999923706055,23.624000000000002,,,0,network,,,,,,,,71,,125,place,0
2019-04-07T23:02:15.707Z,32.861094699999995,-117.22085859999999,55.70000076293945,28.38,,,0,network,,,,,,,,71,,126,place,0
2019-04-07T23:08:16.730Z,32.8611303,-117.2207499,55.599998474121094,23.388,,,0,network,,,,,,,,71,,127,place,0
2019-04-07T23:14:17.672Z,32.861090399999995,-117.22080600000001,55.70000076293945,21.621,,,0,network,,,,,,,,71,,128,place,0
2019-04-07T23:20:20.000Z,32.8611755,-117.22083952,56.83489990234375,15.008,144.7,0.27,13,gps,0.8,0.8,1.1,-26.8,,,,69,,129,place,0
2019-04-07T23:26:18.725Z,32.860996,-117.22082490000001,55.599998474121094,21.915,,,0,network,,,,,,,,68,,130,place,0
2019-04-07T23:32:18.711Z,32.861083199999996,-117.22083049999999,55.70000076293945,23.541999999999998,,,0,network,,,,,,,,67,,131,place,0
2019-04-07T23:38:19.710Z,32.8611292,-117.2208173,55.70000076293945,23.973000000000003,,,0,network,,,,,,,,67,,132,place,0
2019-04-07T23:44:20.708Z,32.8610508,-117.2208477,55.4000015258789,23.305,,,0,network,,,,,,,,67,,133,place,0
2019-04-07T23:50:21.668Z,32.8611534,-117.2207602,56.0,22.184,,,0,network,,,,,,,,67,,134,place,0
2019-04-07T23:56:22.747Z,32.861074800000004,-117.22080590000002,55.70000076293945,21.660999999999998,,,0,network,,,,,,,,66,,135,place,0
2019-04-08T00:02:23.684Z,32.8612332,-117.2179088,56.099998474121094,27.006999999999998,,,0,network,,,,,,,,66,,136,place,0
2019-04-08T00:08:28.000Z,32.86512354,-117.21653202,65.41522216796875,11.792,20.6,1.58,0,gps,1.1,0.9,1.4,-26.8,,,,65,,137,place,0
2019-04-08T00:14:25.661Z,32.8709072,-117.2157784,103.4000015258789,23.719,,,0,network,,,,,,,,65,,138,place,0
2019-04-08T00:20:26.724Z,32.8704597,-117.21701470000001,80.69999694824219,21.991,,,0,network,,,,,,,,64,,139,building,1
2019-04-08T00:21:52.259Z,32.8704097,-117.21706200000001,80.9000015258789,20.771,,,0,network,,,,,,,,64,,140,building,1
2019-04-08T00:22:55.803Z,32.8704147,-117.2170342,80.0999984741211,21.291999999999998,,,0,network,,,,,,,,64,,141,building,1
2019-04-08T00:24:10.949Z,32.8704148,-117.2170358,80.0999984741211,21.393,,,0,network,,,,,,,,63,,142,building,1
2019-04-08T00:25:14.666Z,32.8704289,-117.21705159999998,80.9000015258789,21.136999999999997,,,0,network,,,,,,,,63,,143,building,1
2019-04-08T00:26:35.501Z,32.8704205,-117.2170606,80.9000015258789,20.58,,,0,network,,,,,,,,63,,144,building,1
2019-04-08T00:27:56.232Z,32.870505800000004,-117.2168529,80.9000015258789,30.862,,,0,network,,,,,,,,63,,145,building,1
2019-04-08T00:29:01.566Z,32.8704467,-117.216995,80.4000015258789,22.893,,,0,network,,,,,,,,63,,146,building,1
2019-04-08T00:30:03.913Z,32.8704223,-117.2170467,80.9000015258789,21.035,,,0,network,,,,,,,,63,,147,building,1
2019-04-08T00:31:36.620Z,32.870402399999996,-117.21703899999999,80.69999694824219,21.035,,,0,network,,,,,,,,63,,148,building,1
2019-04-08T00:32:56.068Z,32.8704185,-117.2170375,80.0999984741211,21.445999999999998,,,0,network,,,,,,,,63,,149,building,1
2019-04-08T00:33:58.217Z,32.870429800000004,-117.21702579999999,80.9000015258789,21.982,,,0,network,,,,,,,,63,,150,building,1
2019-04-08T00:34:50.964Z,32.8704586,-117.2170108,80.69999694824219,22.178,,,0,network,,,,,,,,63,,151,building,1
2019-04-08T00:36:52.222Z,32.8704176,-117.2170375,80.69999694824219,21.285999999999998,,,0,network,,,,,,,,62,,152,building,1
2019-04-08T00:38:23.696Z,32.8704795,-117.2170337,80.9000015258789,22.513,,,0,network,,,,,,,,62,,153,building,1
2019-04-08T00:39:26.121Z,32.8704484,-117.21701850000001,80.5,22.217,,,0,network,,,,,,,,62,,154,building,1
2019-04-08T00:40:49.658Z,32.870416,-117.2170442,80.9000015258789,20.761999999999997,,,0,network,,,,,,,,62,,155,building,1
2019-04-08T00:42:19.607Z,32.87040519999999,-117.21704869999999,80.9000015258789,20.505,,,0,network,,,,,,,,62,,156,building,1
2019-04-08T00:43:21.733Z,32.870416,-117.21704629999999,80.9000015258789,20.776999999999997,,,0,network,,,,,,,,62,,157,building,1
2019-04-08T00:44:24.610Z,32.870422399999995,-117.21703909999998,80.9000015258789,20.884,,,0,network,,,,,,,,62,,158,building,1
2019-04-08T00:45:27.644Z,32.870413899999996,-117.21703219999999,80.9000015258789,21.189,,,0,network,,,,,,,,62,,159,building,1
2019-04-08T00:46:30.614Z,32.8704129,-117.21704369999999,80.4000015258789,21.235,,,0,network,,,,,,,,62,,160,building,1
2019-04-08T00:47:33.653Z,32.8704991,-117.2169531,80.9000015258789,25.425,,,0,network,,,,,,,,62,,161,building,1
2019-04-08T00:48:37.376Z,32.870445000000004,-117.21702079999999,80.5,23.034000000000002,,,0,network,,,,,,,,62,,162,building,1
2019-04-08T00:50:07.705Z,32.8704236,-117.2170388,80.69999694824219,21.423000000000002,,,0,network,,,,,,,,61,,163,building,1
2019-04-08T00:51:10.630Z,32.8704348,-117.2170338,80.69999694824219,21.685,,,0,network,,,,,,,,61,,164,building,1
2019-04-08T00:52:55.609Z,32.8704356,-117.2170449,80.9000015258789,21.465,,,0,network,,,,,,,,61,,165,building,1
2019-04-08T00:53:58.776Z,32.8704336,-117.21703959999999,80.5,21.69,,,0,network,,,,,,,,61,,166,building,1
2019-04-08T00:55:26.589Z,32.8704393,-117.21703889999999,80.4000015258789,21.925,,,0,network,,,,,,,,61,,167,building,1
2019-04-08T00:56:28.655Z,32.8704235,-117.21704369999999,80.9000015258789,21.482,,,0,network,,,,,,,,61,,168,building,1
2019-04-08T00:57:38.627Z,32.8704314,-117.2170222,80.9000015258789,21.713,,,0,network,,,,,,,,61,,169,building,1
2019-04-08T00:58:41.614Z,32.8704305,-117.2170376,80.9000015258789,21.151,,,0,network,,,,,,,,61,,170,building,1
2019-04-08T00:59:47.686Z,32.8704387,-117.2170318,80.9000015258789,21.865,,,0,network,,,,,,,,61,,171,building,1
2019-04-08T01:01:03.775Z,32.8704122,-117.2170457,80.9000015258789,20.695,,,0,network,,,,,,,,61,,172,building,1
2019-04-08T01:02:38.665Z,32.8704169,-117.2170378,80.9000015258789,21.430999999999997,,,0,network,,,,,,,,61,,173,building,1
2019-04-08T01:03:52.623Z,32.8704239,-117.2170388,80.0999984741211,21.404,,,0,network,,,,,,,,61,,174,building,1
2019-04-08T01:04:40.685Z,32.8704137,-117.2170386,80.9000015258789,21.506,,,0,network,,,,,,,,60,,175,building,1
2019-04-08T01:06:06.653Z,32.8704624,-117.2170188,80.0999984741211,22.633000000000003,,,0,network,,,,,,,,58,,176,building,1
2019-04-08T01:07:22.594Z,32.8704403,-117.217046,79.9000015258789,21.467,,,0,network,,,,,,,,58,,177,building,1
2019-04-08T01:08:55.644Z,32.870453499999996,-117.2170325,80.69999694824219,23.410999999999998,,,0,network,,,,,,,,58,,178,building,1
